Area Code,Year Code,Value
181,2019,140492
5101,1961,98728
5101,1962,106628
5101,1963,113929
5101,1964,119516
5101,1965,120681
5101,1966,127411
5101,1967,135792
5101,1968,156778
5301,1992,4900
5301,1993,4540
5301,1994,4505
5301,1995,4900
5301,1996,6027
5301,1997,5744
5301,1998,6400
5301,1999,6340
5301,2000,7200
5301,2001,6200
5301,2002,7318
5301,2003,9247
5301,2004,9674
5301,2005,10001
5301,2006,10878
5301,2007,11112
5301,2008,11382
5301,2009,12031
5301,2010,12552
5301,2011,15612
5301,2012,15823
5301,2013,13534
5301,2014,15035
5301,2015,18085
5301,2016,18391
5301,2017,16001
5301,2018,24709
5301,2019,22918
5401,1961,40000
5401,1962,44800
5401,1963,52300
5401,1964,14400
5401,1965,34100
5401,1966,50000
5401,1967,35000
5401,1968,33000
5401,1969,42000
5401,1970,136800
5401,1971,38000
5401,1972,52000
5401,1973,54000
5401,1974,122000
5401,1975,154000
5401,1976,128000
5401,1980,150000
5401,1985,144000
5401,1989,106000
5401,2004,220
5401,2005,350
5401,2006,380
5401,2007,270
5401,2008,70
5401,2009,60
5401,2010,130
5401,2011,110
5401,2012,108
5401,2013,109
5401,2014,113
5401,2015,81
5401,2016,62
5401,2017,84
5401,2018,83
5401,2019,75
5402,2018,0
5402,2019,0
5404,1961,2500
5404,1962,2790
5404,1963,3160
5404,1964,3670
5404,1965,2530
5404,1966,5710
5404,1967,5810
5404,1968,7110
5404,1969,10930
5404,1970,9900
5404,1971,10130
5404,1972,14843
5404,1973,15614
5404,1974,18512
5404,1975,18946
5404,1976,32926
5404,1977,27804
5404,1978,29917
5404,1979,35168
5404,1980,22824
5404,1981,33897
5404,1982,37540
5404,1983,30225
5404,1984,27449
5404,1985,36410
5404,1986,33933
5404,1987,34574
5404,1988,28870
5404,1989,33235
5404,1990,23191
5404,1991,31312
5404,1992,31268
5404,1993,30234
5404,1994,23814
5404,1995,28159
5404,1996,22855
5404,1997,23599
5404,1998,24238
5404,1999,29045
5404,2000,28929
5404,2001,28351
5404,2002,32492
5404,2003,27749
5404,2004,31728
5404,2005,27842
5404,2006,35027
5404,2007,37055
5404,2008,45385
5404,2009,48429
5404,2010,42085
5404,2011,50771
5404,2012,52782
5404,2013,44953
5404,2014,53353
5404,2015,43514
5404,2016,86194
5404,2017,78882
5404,2018,80350
5404,2019,61790
5502,1961,200
5502,1962,500
5502,1963,800
5502,1964,150
5502,1965,350
5502,1966,200
5502,1967,400
5502,1968,500
5502,1969,200
5502,1970,400
5502,1971,600
5502,1972,300
5502,1973,400
5502,1974,200
5502,1975,800
5502,1976,600
5502,1977,150
5502,1978,500
5502,1979,300
5502,1980,230
5502,1981,630
5502,1982,480
5502,1983,350
5502,1984,730
5502,1985,530
5502,1986,230
5502,1987,213
5502,1988,695
5502,1989,461
5502,1990,557
5502,1991,658
5502,1992,778
5502,1993,900
5502,1994,1048
5502,1995,1093
5502,1996,1120
5502,1997,1312
5502,1998,1528
5502,1999,1583
5502,2000,1629
5502,2001,1356
5502,2002,1335
5502,2003,866
5502,2004,1400
5502,2005,1611
5502,2006,1651
5502,2007,1962
5502,2008,1805
5502,2009,1424
5502,2010,1526
5502,2011,1533
5502,2012,1736
5502,2013,1621
5502,2014,2544
5502,2015,3689
5502,2016,2894
5502,2017,2681
5502,2018,3115
5502,2019,3401
5504,1961,8908
5504,1962,8922
5504,1963,10025
5504,1964,11557
5504,1965,11884
5504,1966,13965
5504,1967,13346
5504,1968,12017
5504,1969,15088
5504,1970,14459
5504,1971,12915
5504,1972,15814
5504,1973,21205
5504,1974,18397
5504,1975,15455
5504,1976,15977
5504,1977,16103
5504,1978,13609
5504,1979,12793
5504,1980,11287
5504,1981,12139
5504,1982,9937
5504,1983,10162
5504,1984,9681
5504,1985,9020
5504,1986,8424
5504,1987,7990
5504,1988,8036
5504,1989,7853
5504,1990,5846
5504,1991,5660
5504,1992,5583
5504,1993,5609
5504,1994,5488
5504,1995,5435
5504,1996,5163
5504,1997,5358
5504,1998,4859
5504,1999,4793
5504,2000,5318
5504,2001,5645
5504,2002,5694
5504,2003,5818
5504,2004,5703
5504,2005,5906
5504,2006,6038
5504,2007,6191
5504,2008,5522
5504,2009,5243
5504,2010,5414
5504,2011,5491
5504,2012,5030
5504,2013,5515
5504,2014,5552
5504,2015,5493
5504,2016,5432
5504,2017,5386
5504,2018,5379
5504,2019,5370
