Area Code,Year Code,Value
5706,1990,74990
5706,1991,74814
5706,1992,76038
5706,1993,82831
5706,1994,73540
5706,1995,58881
5706,1996,60540
5706,1997,61273
5706,1998,59017
5706,1999,60532
5706,2000,53899
5706,2001,69093
5706,2002,67463
5706,2003,63378
5706,2004,82227
5706,2005,75361
5706,2006,72726
5706,2007,59867
5706,2008,63476
5706,2009,59621
5706,2010,57073
5706,2011,49427
5706,2012,45300
5706,2013,53249
5706,2014,68501
5706,2015,66272
5706,2016,89465
5706,2017,96155
5707,1965,168820
5707,1966,155411
5707,1967,155435
5707,1968,145981
5707,1969,141141
5707,1970,138793
5707,1971,140435
5707,1972,139788
5707,1973,131316
5707,1974,134605
5707,1975,130564
5707,1976,139747
5707,1977,140109
5707,1978,133276
5707,1979,134682
5707,1980,132642
5707,1981,122647
5707,1982,116088
5707,1983,111481
5707,1984,100214
5707,1985,106427
5707,1986,95313
5707,1987,97221
5707,1988,78284
5707,1989,74251
5707,1990,74990
5707,1991,74814
5707,1992,76038
5707,1993,82831
5707,1994,73540
5707,1995,58881
5707,1996,60540
5707,1997,61273
5707,1998,59017
5707,1999,60532
5707,2000,53899
5707,2001,69093
5707,2002,67463
5707,2003,63378
5707,2004,82227
5707,2005,75361
5707,2006,72726
5707,2007,59867
5707,2008,63476
5707,2009,59621
5707,2010,57073
5707,2011,49427
5707,2012,45300
5707,2013,53249
5707,2014,68501
5707,2015,66272
5707,2016,89465
5707,2017,96155
